m1,m2,len,depth_oracles,depth_addition
22,106,83,938,864
22,107,84,1386,328
22,108,85,830,738
22,109,86,1218,632
22,110,87,1128,1022
22,111,88,1567,233
22,112,89,569,657
22,113,90,929,554
22,114,91,838,971
22,115,92,1236,428
22,116,93,765,867
22,117,94,1213,741
22,118,95,1077,1174
22,119,96,1524,108
22,120,97,654,535
22,121,98,1045,413
22,122,99,989,866
22,123,100,1358,283
22,124,101,863,701
22,125,102,1253,584
22,126,103,1178,1021
22,127,104,1567,193
23,25,1,1476,523
23,26,2,1373,399
23,27,3,1790,821
23,28,4,1259,274
23,29,5,1705,708
23,30,6,1564,607
23,31,7,2008,1015
23,32,8,941,186
23,33,9,1370,637
23,34,10,1226,509
23,35,11,1674,951
23,36,12,1107,394
23,37,13,1546,803
23,38,14,1399,692
23,39,15,1847,1134
23,40,16,1026,139
23,41,17,1447,546
23,42,18,1352,402
23,43,19,1746,875
23,44,20,1223,301
23,45,21,1669,723
23,46,22,1529,628
23,47,23,1945,1035
23,48,24,976,235
23,49,25,1372,643
23,50,26,1259,540
23,51,27,1638,957
23,52,28,1169,426
23,53,29,1580,872
23,54,30,1501,731
23,55,31,1945,1175
23,56,32,1062,108
23,57,33,1499,537
23,58,34,1384,393
23,59,35,1836,841
23,60,36,1271,274
23,61,37,1706,713
23,62,38,1604,566
23,63,39,2019,1014
23,64,40,935,193
23,65,41,1370,614
23,66,42,1241,519
23,67,43,1671,913
23,68,44,1131,390
23,69,45,1564,836
23,70,46,1438,696
23,71,47,1873,1112
23,72,48,1019,143
23,73,49,1373,539
23,74,50,1336,426
23,75,51,1754,805
23,76,52,1228,336
23,77,53,1623,747
23,78,54,1526,668
23,79,55,1977,1112
23,80,56,972,229
23,81,57,1387,666
23,82,58,1286,551
23,83,59,1697,1003
23,84,60,1161,438
23,85,61,1571,873
23,86,62,1465,771
23,87,63,1855,1186
23,88,64,1066,102
23,89,65,1490,537
23,90,66,1387,408
23,91,67,1804,838
23,92,68,1261,298
23,93,69,1700,731
23,94,70,1574,605
23,95,71,2007,1040
23,96,72,941,186
23,97,73,1368,540
23,98,74,1246,503
23,99,75,1699,921
23,100,76,1116,395
23,101,77,1534,790
23,102,78,1417,693
23,103,79,1854,1144
23,104,80,1026,139
23,105,81,1444,554
23,106,82,1345,453
23,107,83,1793,864
23,108,84,1237,328
23,109,85,1625,738
23,110,86,1535,632
23,111,87,1974,1022
23,112,88,976,233
23,113,89,1336,657
23,114,90,1245,554
23,115,91,1643,971
23,116,92,1172,428
23,117,93,1620,867
23,118,94,1484,741
23,119,95,1931,1174
23,120,96,1061,108
23,121,97,1452,535
23,122,98,1396,413
23,123,99,1765,866
23,124,100,1270,283
23,125,101,1660,701
23,126,102,1585,584
23,127,103,1974,1021
24,26,1,573,523
24,27,2,990,399
24,28,3,459,821
24,29,4,905,274
24,30,5,764,708
24,31,6,1208,607
24,32,7,141,1015
24,33,8,570,186
24,34,9,426,637
24,35,10,874,509
24,36,11,307,951
24,37,12,746,394
24,38,13,599,803
24,39,14,1047,692
24,40,15,226,1134
24,41,16,647,139
24,42,17,552,546
24,43,18,946,402
24,44,19,423,875
24,45,20,869,301
24,46,21,729,723
24,47,22,1145,628
24,48,23,176,1035
24,49,24,572,235
24,50,25,459,643
24,51,26,838,540
24,52,27,369,957
24,53,28,780,426
24,54,29,701,872
24,55,30,1145,731
24,56,31,262,1175
24,57,32,699,108
24,58,33,584,537
24,59,34,1036,393
24,60,35,471,841
24,61,36,906,274
24,62,37,804,713
24,63,38,1219,566
24,64,39,135,1014
24,65,40,570,193
24,66,41,441,614
24,67,42,871,519
24,68,43,331,913
24,69,44,764,390
24,70,45,638,836
24,71,46,1073,696
24,72,47,219,1112
24,73,48,573,143
24,74,49,536,539
24,75,50,954,426
24,76,51,428,805
24,77,52,823,336
24,78,53,726,747
24,79,54,1177,668
24,80,55,172,1112
24,81,56,587,229
24,82,57,486,666
24,83,58,897,551
24,84,59,361,1003
24,85,60,771,438
24,86,61,665,873
24,87,62,1055,771
24,88,63,266,1186
24,89,64,690,102
24,90,65,587,537
24,91,66,1004,408
24,92,67,461,838
24,93,68,900,298
24,94,69,774,731
24,95,70,1207,605
24,96,71,141,1040
24,97,72,568,186
24,98,73,446,540
24,99,74,899,503
24,100,75,316,921
24,101,76,734,395
24,102,77,617,790
24,103,78,1054,693
24,104,79,226,1144
24,105,80,644,139
24,106,81,545,554
24,107,82,993,453
24,108,83,437,864
24,109,84,825,328
24,110,85,735,738
24,111,86,1174,632
24,112,87,176,1022
24,113,88,536,233
24,114,89,445,657
24,115,90,843,554
24,116,91,372,971
24,117,92,820,428
24,118,93,684,867
24,119,94,1131,741
24,120,95,261,1174
24,121,96,652,108
24,122,97,596,535
24,123,98,965,413
24,124,99,470,866
24,125,100,860,283
24,126,101,785,701
24,127,102,1174,584
25,27,1,1398,523
25,28,2,867,399
25,29,3,1313,821
25,30,4,1172,274
25,31,5,1616,708
25,32,6,549,607
25,33,7,978,1015
25,34,8,834,186
25,35,9,1282,637
25,36,10,715,509
25,37,11,1154,951
25,38,12,1007,394
25,39,13,1455,803
25,40,14,634,692
25,41,15,1055,1134
25,42,16,960,139
25,43,17,1354,546
25,44,18,831,402
25,45,19,1277,875
25,46,20,1137,301
25,47,21,1553,723
25,48,22,584,628
25,49,23,980,1035
25,50,24,867,235
25,51,25,1246,643
25,52,26,777,540
25,53,27,1188,957
25,54,28,1109,426
25,55,29,1553,872
25,56,30,670,731
25,57,31,1107,1175
25,58,32,992,108
25,59,33,1444,537
25,60,34,879,393
25,61,35,1314,841
25,62,36,1212,274
25,63,37,1627,713
25,64,38,543,566
25,65,39,978,1014
25,66,40,849,193
25,67,41,1279,614
25,68,42,739,519
25,69,43,1172,913
25,70,44,1046,390
25,71,45,1481,836
25,72,46,627,696
25,73,47,981,1112
25,74,48,944,143
25,75,49,1362,539
25,76,50,836,426
25,77,51,1231,805
25,78,52,1134,336
25,79,53,1585,747
25,80,54,580,668
25,81,55,995,1112
25,82,56,894,229
25,83,57,1305,666
25,84,58,769,551
25,85,59,1179,1003
25,86,60,1073,438
25,87,61,1463,873
25,88,62,674,771
25,89,63,1098,1186
25,90,64,995,102
25,91,65,1412,537
25,92,66,869,408
25,93,67,1308,838
25,94,68,1182,298
25,95,69,1615,731
25,96,70,549,605
25,97,71,976,1040
25,98,72,854,186
25,99,73,1307,540
25,100,74,724,503
25,101,75,1142,921
25,102,76,1025,395
25,103,77,1462,790
25,104,78,634,693
25,105,79,1052,1144
25,106,80,953,139
25,107,81,1401,554
25,108,82,845,453
25,109,83,1233,864
25,110,84,1143,328
25,111,85,1582,738
25,112,86,584,632
25,113,87,944,1022
25,114,88,853,233
25,115,89,1251,657
25,116,90,780,554
25,117,91,1228,971
25,118,92,1092,428
25,119,93,1539,867
25,120,94,669,741
25,121,95,1060,1174
25,122,96,1004,108
25,123,97,1373,535
25,124,98,878,413
25,125,99,1268,866
25,126,100,1193,283
25,127,101,1582,701
26,28,1,764,523
26,29,2,1210,399
26,30,3,1069,821
26,31,4,1513,274
26,32,5,446,708
26,33,6,875,607
26,34,7,731,1015
26,35,8,1179,186
26,36,9,612,637
26,37,10,1051,509
26,38,11,904,951
26,39,12,1352,394
26,40,13,531,803
26,41,14,952,692
26,42,15,857,1134
26,43,16,1251,139
26,44,17,728,546
26,45,18,1174,402
26,46,19,1034,875
26,47,20,1450,301
26,48,21,481,723
26,49,22,877,628
26,50,23,764,1035
26,51,24,1143,235
26,52,25,674,643
26,53,26,1085,540
26,54,27,1006,957
26,55,28,1450,426
26,56,29,567,872
26,57,30,1004,731
26,58,31,889,1175
26,59,32,1341,108
26,60,33,776,537
26,61,34,1211,393
26,62,35,1109,841
26,63,36,1524,274
26,64,37,440,713
26,65,38,875,566
26,66,39,746,1014
26,67,40,1176,193
26,68,41,636,614
26,69,42,1069,519
26,70,43,943,913
26,71,44,1378,390
26,72,45,524,836
26,73,46,878,696
26,74,47,841,1112
26,75,48,1259,143
26,76,49,733,539
26,77,50,1128,426
26,78,51,1031,805
26,79,52,1482,336
26,80,53,477,747
26,81,54,892,668
26,82,55,791,1112
26,83,56,1202,229
26,84,57,666,666
26,85,58,1076,551
26,86,59,970,1003
26,87,60,1360,438
26,88,61,571,873
26,89,62,995,771
26,90,63,892,1186
26,91,64,1309,102
26,92,65,766,537
26,93,66,1205,408
26,94,67,1079,838
26,95,68,1512,298
26,96,69,446,731
26,97,70,873,605
26,98,71,751,1040
26,99,72,1204,186
26,100,73,621,540
26,101,74,1039,503
26,102,75,922,921
26,103,76,1359,395
26,104,77,531,790
26,105,78,949,693
26,106,79,850,1144
26,107,80,1298,139
26,108,81,742,554
26,109,82,1130,453
26,110,83,1040,864
26,111,84,1479,328
26,112,85,481,738
26,113,86,841,632
26,114,87,750,1022
26,115,88,1148,233
26,116,89,677,657
26,117,90,1125,554
26,118,91,989,971
26,119,92,1436,428
26,120,93,566,867
26,121,94,957,741
26,122,95,901,1174
26,123,96,1270,108
26,124,97,775,535
26,125,98,1165,413
26,126,99,1090,866
26,127,100,1479,283
27,29,1,1627,523
27,30,2,1486,399
27,31,3,1930,821
27,32,4,863,274
27,33,5,1292,708
27,34,6,1148,607
27,35,7,1596,1015
27,36,8,1029,186
27,37,9,1468,637
27,38,10,1321,509
27,39,11,1769,951
27,40,12,948,394
27,41,13,1369,803
27,42,14,1274,692
27,43,15,1668,1134
27,44,16,1145,139
27,45,17,1591,546
27,46,18,1451,402
27,47,19,1867,875
27,48,20,898,301
27,49,21,1294,723
27,50,22,1181,628
27,51,23,1560,1035
27,52,24,1091,235
27,53,25,1502,643
27,54,26,1423,540
27,55,27,1867,957
27,56,28,984,426
27,57,29,1421,872
27,58,30,1306,731
27,59,31,1758,1175
27,60,32,1193,108
27,61,33,1628,537
27,62,34,1526,393
27,63,35,1941,841
27,64,36,857,274
27,65,37,1292,713
27,66,38,1163,566
27,67,39,1593,1014
27,68,40,1053,193
27,69,41,1486,614
27,70,42,1360,519
27,71,43,1795,913
27,72,44,941,390
27,73,45,1295,836
27,74,46,1258,696
27,75,47,1676,1112
27,76,48,1150,143
27,77,49,1545,539
27,78,50,1448,426
27,79,51,1899,805
27,80,52,894,336
27,81,53,1309,747
27,82,54,1208,668
27,83,55,1619,1112
27,84,56,1083,229
27,85,57,1493,666
27,86,58,1387,551
27,87,59,1777,1003
27,88,60,988,438
27,89,61,1412,873
27,90,62,1309,771
27,91,63,1726,1186
27,92,64,1183,102
27,93,65,1622,537
27,94,66,1496,408
27,95,67,1929,838
27,96,68,863,298
27,97,69,1290,731
27,98,70,1168,605
27,99,71,1621,1040
27,100,72,1038,186
27,101,73,1456,540
27,102,74,1339,503
27,103,75,1776,921
27,104,76,948,395
27,105,77,1366,790
27,106,78,1267,693
27,107,79,1715,1144
27,108,80,1159,139
27,109,81,1547,554
27,110,82,1457,453
27,111,83,1896,864
27,112,84,898,328
27,113,85,1258,738
27,114,86,1167,632
27,115,87,1565,1022
27,116,88,1094,233
27,117,89,1542,657
27,118,90,1406,554
27,119,91,1853,971
27,120,92,983,428
27,121,93,1374,867
27,122,94,1318,741
27,123,95,1687,1174
27,124,96,1192,108
27,125,97,1582,535
27,126,98,1507,413
27,127,99,1896,866
28,30,1,955,523
28,31,2,1399,399
28,32,3,332,821
28,33,4,761,274
28,34,5,617,708
28,35,6,1065,607
28,36,7,498,1015
28,37,8,937,186
28,38,9,790,637
28,39,10,1238,509
28,40,11,417,951
28,41,12,838,394
28,42,13,743,803
28,43,14,1137,692
28,44,15,614,1134
28,45,16,1060,139
28,46,17,920,546
28,47,18,1336,402
28,48,19,367,875
28,49,20,763,301
28,50,21,650,723
28,51,22,1029,628
28,52,23,560,1035
28,53,24,971,235
28,54,25,892,643
28,55,26,1336,540
28,56,27,453,957
28,57,28,890,426
28,58,29,775,872
28,59,30,1227,731
28,60,31,662,1175
28,61,32,1097,108
28,62,33,995,537
28,63,34,1410,393
28,64,35,326,841
28,65,36,761,274
28,66,37,632,713
28,67,38,1062,566
28,68,39,522,1014
28,69,40,955,193
28,70,41,829,614
28,71,42,1264,519
28,72,43,410,913
28,73,44,764,390
28,74,45,727,836
28,75,46,1145,696
28,76,47,619,1112
28,77,48,1014,143
28,78,49,917,539
28,79,50,1368,426
28,80,51,363,805
28,81,52,778,336
28,82,53,677,747
28,83,54,1088,668
28,84,55,552,1112
28,85,56,962,229
28,86,57,856,666
28,87,58,1246,551
28,88,59,457,1003
28,89,60,881,438
28,90,61,778,873
28,91,62,1195,771
28,92,63,652,1186
28,93,64,1091,102
28,94,65,965,537
28,95,66,1398,408
28,96,67,332,838
28,97,68,759,298
28,98,69,637,731
28,99,70,1090,605
28,100,71,507,1040
28,101,72,925,186
28,102,73,808,540
28,103,74,1245,503
28,104,75,417,921
28,105,76,835,395
28,106,77,736,790
28,107,78,1184,693
28,108,79,628,1144
28,109,80,1016,139
28,110,81,926,554
28,111,82,1365,453
28,112,83,367,864
28,113,84,727,328
28,114,85,636,738
28,115,86,1034,632
28,116,87,563,1022
28,117,88,1011,233
28,118,89,875,657
28,119,90,1322,554
28,120,91,452,971
28,121,92,843,428
28,122,93,787,867
28,123,94,1156,741
28,124,95,661,1174
28,125,96,1051,108
28,126,97,976,535
28,127,98,1365,413
29,31,1,1845,523
29,32,2,778,399
29,33,3,1207,821
29,34,4,1063,274
29,35,5,1511,708
29,36,6,944,607
29,37,7,1383,1015
29,38,8,1236,186
29,39,9,1684,637
29,40,10,863,509
29,41,11,1284,951
29,42,12,1189,394
29,43,13,1583,803
29,44,14,1060,692
29,45,15,1506,1134
29,46,16,1366,139
29,47,17,1782,546
29,48,18,813,402
29,49,19,1209,875
29,50,20,1096,301
29,51,21,1475,723
29,52,22,1006,628
29,53,23,1417,1035
29,54,24,1338,235
29,55,25,1782,643
29,56,26,899,540
29,57,27,1336,957
29,58,28,1221,426
29,59,29,1673,872
29,60,30,1108,731
29,61,31,1543,1175
29,62,32,1441,108
29,63,33,1856,537
29,64,34,772,393
29,65,35,1207,841
29,66,36,1078,274
29,67,37,1508,713
29,68,38,968,566
29,69,39,1401,1014
29,70,40,1275,193
29,71,41,1710,614
29,72,42,856,519
29,73,43,1210,913
29,74,44,1173,390
29,75,45,1591,836
29,76,46,1065,696
29,77,47,1460,1112
29,78,48,1363,143
29,79,49,1814,539
29,80,50,809,426
29,81,51,1224,805
29,82,52,1123,336
29,83,53,1534,747
29,84,54,998,668
29,85,55,1408,1112
29,86,56,1302,229
29,87,57,1692,666
29,88,58,903,551
29,89,59,1327,1003
29,90,60,1224,438
29,91,61,1641,873
29,92,62,1098,771
29,93,63,1537,1186
29,94,64,1411,102
29,95,65,1844,537
29,96,66,778,408
29,97,67,1205,838
29,98,68,1083,298
29,99,69,1536,731
29,100,70,953,605
29,101,71,1371,1040
29,102,72,1254,186
29,103,73,1691,540
29,104,74,863,503
29,105,75,1281,921
29,106,76,1182,395
29,107,77,1630,790
29,108,78,1074,693
29,109,79,1462,1144
29,110,80,1372,139
29,111,81,1811,554
29,112,82,813,453
29,113,83,1173,864
29,114,84,1082,328
29,115,85,1480,738
29,116,86,1009,632
29,117,87,1457,1022
29,118,88,1321,233
29,119,89,1768,657
29,120,90,898,554
29,121,91,1289,971
29,122,92,1233,428
29,123,93,1602,867
29,124,94,1107,741
29,125,95,1497,1174
29,126,96,1422,108
29,127,97,1811,535
30,32,1,637,523
30,33,2,1066,399
30,34,3,922,821
30,35,4,1370,274
30,36,5,803,708
30,37,6,1242,607
30,38,7,1095,1015
30,39,8,1543,186
30,40,9,722,637
30,41,10,1143,509
30,42,11,1048,951
30,43,12,1442,394
30,44,13,919,803
30,45,14,1365,692
30,46,15,1225,1134
30,47,16,1641,139
30,48,17,672,546
30,49,18,1068,402
30,50,19,955,875
30,51,20,1334,301
30,52,21,865,723
30,53,22,1276,628
30,54,23,1197,1035
30,55,24,1641,235
30,56,25,758,643
30,57,26,1195,540
30,58,27,1080,957
30,59,28,1532,426
30,60,29,967,872
30,61,30,1402,731
30,62,31,1300,1175
30,63,32,1715,108
30,64,33,631,537
30,65,34,1066,393
30,66,35,937,841
30,67,36,1367,274
30,68,37,827,713
30,69,38,1260,566
30,70,39,1134,1014
30,71,40,1569,193
30,72,41,715,614
30,73,42,1069,519
30,74,43,1032,913
30,75,44,1450,390
30,76,45,924,836
30,77,46,1319,696
30,78,47,1222,1112
30,79,48,1673,143
30,80,49,668,539
30,81,50,1083,426
30,82,51,982,805
30,83,52,1393,336
30,84,53,857,747
30,85,54,1267,668
30,86,55,1161,1112
30,87,56,1551,229
30,88,57,762,666
30,89,58,1186,551
30,90,59,1083,1003
30,91,60,1500,438
30,92,61,957,873
30,93,62,1396,771
30,94,63,1270,1186
30,95,64,1703,102
30,96,65,637,537
30,97,66,1064,408
30,98,67,942,838
30,99,68,1395,298
30,100,69,812,731
30,101,70,1230,605
30,102,71,1113,1040
30,103,72,1550,186
30,104,73,722,540
30,105,74,1140,503
30,106,75,1041,921
30,107,76,1489,395
30,108,77,933,790
30,109,78,1321,693
30,110,79,1231,1144
30,111,80,1670,139
30,112,81,672,554
30,113,82,1032,453
30,114,83,941,864
30,115,84,1339,328
30,116,85,868,738
30,117,86,1316,632
30,118,87,1180,1022
30,119,88,1627,233
30,120,89,757,657
30,121,90,1148,554
30,122,91,1092,971
30,123,92,1461,428
30,124,93,966,867
30,125,94,1356,741
30,126,95,1281,1174
30,127,96,1670,108
31,33,1,1510,523
31,34,2,1366,399
31,35,3,1814,821
31,36,4,1247,274
31,37,5,1686,708
31,38,6,1539,607
31,39,7,1987,1015
31,40,8,1166,186
31,41,9,1587,637
31,42,10,1492,509
31,43,11,1886,951
31,44,12,1363,394
31,45,13,1809,803
31,46,14,1669,692
31,47,15,2085,1134
31,48,16,1116,139
31,49,17,1512,546
31,50,18,1399,402
31,51,19,1778,875
31,52,20,1309,301
31,53,21,1720,723
31,54,22,1641,628
31,55,23,2085,1035
31,56,24,1202,235
31,57,25,1639,643
31,58,26,1524,540
31,59,27,1976,957
31,60,28,1411,426
31,61,29,1846,872
31,62,30,1744,731
31,63,31,2159,1175
31,64,32,1075,108
31,65,33,1510,537
31,66,34,1381,393
31,67,35,1811,841
31,68,36,1271,274
31,69,37,1704,713
31,70,38,1578,566
31,71,39,2013,1014
31,72,40,1159,193
31,73,41,1513,614
31,74,42,1476,519
31,75,43,1894,913
31,76,44,1368,390
31,77,45,1763,836
31,78,46,1666,696
31,79,47,2117,1112
31,80,48,1112,143
31,81,49,1527,539
31,82,50,1426,426
31,83,51,1837,805
31,84,52,1301,336
31,85,53,1711,747
31,86,54,1605,668
31,87,55,1995,1112
31,88,56,1206,229
31,89,57,1630,666
31,90,58,1527,551
31,91,59,1944,1003
31,92,60,1401,438
31,93,61,1840,873
31,94,62,1714,771
31,95,63,2147,1186
31,96,64,1081,102
31,97,65,1508,537
31,98,66,1386,408
31,99,67,1839,838
31,100,68,1256,298
31,101,69,1674,731
31,102,70,1557,605
31,103,71,1994,1040
31,104,72,1166,186
31,105,73,1584,540
31,106,74,1485,503
31,107,75,1933,921
31,108,76,1377,395
31,109,77,1765,790
31,110,78,1675,693
31,111,79,2114,1144
31,112,80,1116,139
31,113,81,1476,554
31,114,82,1385,453
31,115,83,1783,864
31,116,84,1312,328
31,117,85,1760,738
31,118,86,1624,632
31,119,87,2071,1022
31,120,88,1201,233
31,121,89,1592,657
31,122,90,1536,554
31,123,91,1905,971
31,124,92,1410,428
31,125,93,1800,867
31,126,94,1725,741
31,127,95,2114,1174
32,34,1,299,523
32,35,2,747,399
32,36,3,180,821
32,37,4,619,274
32,38,5,472,708
32,39,6,920,607
32,40,7,99,1015
32,41,8,520,186
32,42,9,425,637
32,43,10,819,509
32,44,11,296,951
32,45,12,742,394
32,46,13,602,803
32,47,14,1018,692
32,48,15,49,1134
32,49,16,445,139
32,50,17,332,546
32,51,18,711,402
32,52,19,242,875
32,53,20,653,301
32,54,21,574,723
32,55,22,1018,628
32,56,23,135,1035
32,57,24,572,235
32,58,25,457,643
32,59,26,909,540
32,60,27,344,957
32,61,28,779,426
32,62,29,677,872
32,63,30,1092,731
32,64,31,8,1175
32,65,32,443,108
32,66,33,314,537
32,67,34,744,393
32,68,35,204,841
32,69,36,637,274
32,70,37,511,713
32,71,38,946,566
32,72,39,92,1014
32,73,40,446,193
32,74,41,409,614
32,75,42,827,519
32,76,43,301,913
32,77,44,696,390
32,78,45,599,836
32,79,46,1050,696
32,80,47,45,1112
32,81,48,460,143
32,82,49,359,539
32,83,50,770,426
32,84,51,234,805
32,85,52,644,336
32,86,53,538,747
32,87,54,928,668
32,88,55,139,1112
32,89,56,563,229
32,90,57,460,666
32,91,58,877,551
32,92,59,334,1003
32,93,60,773,438
32,94,61,647,873
32,95,62,1080,771
32,96,63,14,1186
32,97,64,441,102
32,98,65,319,537
32,99,66,772,408
32,100,67,189,838
32,101,68,607,298
32,102,69,490,731
32,103,70,927,605
32,104,71,99,1040
32,105,72,517,186
32,106,73,418,540
32,107,74,866,503
32,108,75,310,921
32,109,76,698,395
32,110,77,608,790
32,111,78,1047,693
32,112,79,49,1144
32,113,80,409,139
32,114,81,318,554
32,115,82,716,453
32,116,83,245,864
32,117,84,693,328
32,118,85,557,738
32,119,86,1004,632
32,120,87,134,1022
32,121,88,525,233
32,122,89,469,657
32,123,90,838,554
32,124,91,343,971
32,125,92,733,428
32,126,93,658,867
32,127,94,1047,741
33,35,1,1176,523
33,36,2,609,399
33,37,3,1048,821
33,38,4,901,274
33,39,5,1349,708
33,40,6,528,607
33,41,7,949,1015
33,42,8,854,186
33,43,9,1248,637
33,44,10,725,509
33,45,11,1171,951
33,46,12,1031,394
33,47,13,1447,803
33,48,14,478,692
33,49,15,874,1134
33,50,16,761,139
33,51,17,1140,546
33,52,18,671,402
33,53,19,1082,875
33,54,20,1003,301
33,55,21,1447,723
33,56,22,564,628
33,57,23,1001,1035
33,58,24,886,235
33,59,25,1338,643
33,60,26,773,540
33,61,27,1208,957
33,62,28,1106,426
33,63,29,1521,872
33,64,30,437,731
33,65,31,872,1175
33,66,32,743,108
33,67,33,1173,537
33,68,34,633,393
33,69,35,1066,841
33,70,36,940,274
33,71,37,1375,713
33,72,38,521,566
33,73,39,875,1014
33,74,40,838,193
33,75,41,1256,614
33,76,42,730,519
33,77,43,1125,913
33,78,44,1028,390
33,79,45,1479,836
33,80,46,474,696
33,81,47,889,1112
33,82,48,788,143
33,83,49,1199,539
33,84,50,663,426
33,85,51,1073,805
33,86,52,967,336
33,87,53,1357,747
33,88,54,568,668
33,89,55,992,1112
33,90,56,889,229
33,91,57,1306,666
33,92,58,763,551
33,93,59,1202,1003
33,94,60,1076,438
33,95,61,1509,873
33,96,62,443,771
33,97,63,870,1186
33,98,64,748,102
33,99,65,1201,537
33,100,66,618,408
33,101,67,1036,838
33,102,68,919,298
33,103,69,1356,731
33,104,70,528,605
33,105,71,946,1040
33,106,72,847,186
33,107,73,1295,540
33,108,74,739,503
33,109,75,1127,921
33,110,76,1037,395
33,111,77,1476,790
33,112,78,478,693
33,113,79,838,1144
33,114,80,747,139
33,115,81,1145,554
33,116,82,674,453
33,117,83,1122,864
33,118,84,986,328
33,119,85,1433,738
33,120,86,563,632
33,121,87,954,1022
33,122,88,898,233
33,123,89,1267,657
33,124,90,772,554
33,125,91,1162,971
33,126,92,1087,428
33,127,93,1476,867
34,36,1,465,523
34,37,2,904,399
34,38,3,757,821
34,39,4,1205,274
34,40,5,384,708
34,41,6,805,607
34,42,7,710,1015
34,43,8,1104,186
34,44,9,581,637
34,45,10,1027,509
34,46,11,887,951
34,47,12,1303,394
34,48,13,334,803
34,49,14,730,692
34,50,15,617,1134
34,51,16,996,139
34,52,17,527,546
34,53,18,938,402
34,54,19,859,875
34,55,20,1303,301
34,56,21,420,723
34,57,22,857,628
34,58,23,742,1035
34,59,24,1194,235
34,60,25,629,643
34,61,26,1064,540
34,62,27,962,957
34,63,28,1377,426
34,64,29,293,872
34,65,30,728,731
34,66,31,599,1175
34,67,32,1029,108
34,68,33,489,537
34,69,34,922,393
34,70,35,796,841
34,71,36,1231,274
34,72,37,377,713
34,73,38,731,566
34,74,39,694,1014
34,75,40,1112,193
34,76,41,586,614
34,77,42,981,519
34,78,43,884,913
34,79,44,1335,390
34,80,45,330,836
34,81,46,745,696
34,82,47,644,1112
34,83,48,1055,143
34,84,49,519,539
34,85,50,929,426
34,86,51,823,805
34,87,52,1213,336
34,88,53,424,747
34,89,54,848,668
34,90,55,745,1112
34,91,56,1162,229
34,92,57,619,666
34,93,58,1058,551
34,94,59,932,1003
34,95,60,1365,438
34,96,61,299,873
34,97,62,726,771
34,98,63,604,1186
34,99,64,1057,102
34,100,65,474,537
34,101,66,892,408
34,102,67,775,838
34,103,68,1212,298
34,104,69,384,731
34,105,70,802,605
34,106,71,703,1040
34,107,72,1151,186
34,108,73,595,540
34,109,74,983,503
34,110,75,893,921
34,111,76,1332,395
34,112,77,334,790
34,113,78,694,693
34,114,79,603,1144
34,115,80,1001,139
34,116,81,530,554
34,117,82,978,453
34,118,83,842,864
34,119,84,1289,328
34,120,85,419,738
34,121,86,810,632
34,122,87,754,1022
34,123,88,1123,233
34,124,89,628,657
34,125,90,1018,554
34,126,91,943,971
34,127,92,1332,428
35,37,1,1352,523
35,38,2,1205,399
35,39,3,1653,821
35,40,4,832,274
35,41,5,1253,708
35,42,6,1158,607
35,43,7,1552,1015
35,44,8,1029,186
35,45,9,1475,637
35,46,10,1335,509
35,47,11,1751,951
35,48,12,782,394
35,49,13,1178,803
35,50,14,1065,692
35,51,15,1444,1134
35,52,16,975,139
35,53,17,1386,546
35,54,18,1307,402
35,55,19,1751,875
35,56,20,868,301
35,57,21,1305,723
35,58,22,1190,628
35,59,23,1642,1035
35,60,24,1077,235
35,61,25,1512,643
35,62,26,1410,540
35,63,27,1825,957
35,64,28,741,426
35,65,29,1176,872
35,66,30,1047,731
35,67,31,1477,1175
35,68,32,937,108
35,69,33,1370,537
35,70,34,1244,393
35,71,35,1679,841
35,72,36,825,274
35,73,37,1179,713
35,74,38,1142,566
35,75,39,1560,1014
35,76,40,1034,193
35,77,41,1429,614
35,78,42,1332,519
35,79,43,1783,913
35,80,44,778,390
35,81,45,1193,836
35,82,46,1092,696
35,83,47,1503,1112
35,84,48,967,143
35,85,49,1377,539
35,86,50,1271,426
35,87,51,1661,805
35,88,52,872,336
35,89,53,1296,747
35,90,54,1193,668
35,91,55,1610,1112
35,92,56,1067,229
35,93,57,1506,666
35,94,58,1380,551
35,95,59,1813,1003
35,96,60,747,438
35,97,61,1174,873
35,98,62,1052,771
35,99,63,1505,1186
35,100,64,922,102
35,101,65,1340,537
35,102,66,1223,408
35,103,67,1660,838
35,104,68,832,298
35,105,69,1250,731
35,106,70,1151,605
35,107,71,1599,1040
35,108,72,1043,186
35,109,73,1431,540
35,110,74,1341,503
35,111,75,1780,921
35,112,76,782,395
35,113,77,1142,790
35,114,78,1051,693
35,115,79,1449,1144
35,116,80,978,139
35,117,81,1426,554
35,118,82,1290,453
35,119,83,1737,864
35,120,84,867,328
35,121,85,1258,738
35,122,86,1202,632
35,123,87,1571,1022
35,124,88,1076,233
35,125,89,1466,657
35,126,90,1391,554
35,127,91,1780,971
36,38,1,638,523
36,39,2,1086,399
36,40,3,265,821
36,41,4,686,274
36,42,5,591,708
36,43,6,985,607
36,44,7,462,1015
36,45,8,908,186
36,46,9,768,637
36,47,10,1184,509
36,48,11,215,951
36,49,12,611,394
36,50,13,498,803
36,51,14,877,692
36,52,15,408,1134
36,53,16,819,139
36,54,17,740,546
36,55,18,1184,402
36,56,19,301,875
36,57,20,738,301
36,58,21,623,723
36,59,22,1075,628
